tiempo,VELOCIDAD,ACELERACION
1,0,0
2,0,0
3,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
977,4,9835405,-0,0332854500000004
978,5,0859704,0,140991008333333
979,5,238328,0,218027758333334
980,5,4709826,0,163981783333333
981,5,447305,-0,409547375
982,4,790005,-0,41199215
983,4,7050757,-0,116412958333333
984,4,477054,-0,1801098
985,4,3406525,-0,221931108333334
986,4,035937,-0,283054366666667
987,3,839313,-0,135157441666666
988,3,8629904,0,43953
989,4,578969,0,430393483333333
990,4,678825,0,32122945
991,5,201268,0,174276441666667
992,4,986629,-0,212708866666666
993,4,9500837,0,109121083333333
994,5,221857,0,4858547
995,5,773639,0,289188275
996,5,744815,-0,111694758333333
997,5,6634884,-0,062109908333333
998,5,6809893,0,179852541666667
999,6,0083523,0,419584383333333
1000,6,3454957,-0,0426788666666672
1001,5,944527,-0,407316991666667
1002,5,6825333,-0,217941941666667
1003,5,592457,0,28957405
1004,6,144239,0,347523333333334
1005,6,163284,-0,0933362750000001
1006,6,0788693,0,0153557750000004
1007,6,1895347,0,0842858749999999
1008,6,1699753,-0,219829216666667
1009,5,8807015,0,0761360583333332
1010,6,2461543,0,0497993833333334
1011,5,885334,-0,345507441666667
1012,5,6094427,-0,469683925
1013,4,933098,-0,723785316666667
1014,4,2644734,-0,612047733333333
1015,3,8110034,-0,143392833333333
1016,3,9772587,0,346879975
1017,4,3560944,0,299053583333333
1018,4,4626417,-0,1600359
1019,4,1054244,-0,309776958333333
1020,3,8923295,-0,306216783333334
1021,3,5109203,-0,26186495
1022,3,3812103,-0,154330941666667
1023,3,1588502,-0,224075758333333
1024,2,92774,-0,283311608333333
1025,2,572067,-0,468139791666667
1026,2,086684,-0,331609841666667
1027,2,0480797,0,313894691666667
1028,2,7151597,1,01224409166667
1029,3,8331363,0,76775125
1030,4,2202077,0,455614883333333
1031,4,8754487,0,742100675
1032,5,5862803,0,507902008333333
1033,5,856509,0,149054883333333
1034,5,973866,0,192291825
1035,6,1874757,-0,0341000833333338
1036,5,926512,-0,155231633333333
1037,5,886878,-0,229265825
1038,5,431864,-0,526732383333333
1039,4,9814816,-0,1613657
1040,5,0041294,-0,24089
1041,4,4013896,-0,741757633333333
1042,3,681808,-0,556500391666667
1043,3,304002,-0,349239025
1044,2,9030333,-0,483838916666667
1045,2,3620603,-0,521670933333333
1046,1,9523414,-0,151199708333333
1047,1,958518,-0,238745325
1048,1,4890914,-0,246037158333333
1049,1,5210042,-0,0111094666666667
1050,1,4046769,-0,0830847333333332
1051,1,4165156,0,161279633333333
1052,1,6501994,0,0858298916666665
1053,1,5498286,-0,174576608333333
1054,1,4412222,0,153987791666667
1055,1,8396173,0,375618516666667
1056,2,1206555,0,295321841666667
1057,2,4778728,0,440259083333334
1058,3,0034041,0,599179491666667
1059,3,6184971,0,559803083333333
1060,4,055496,0,27288875
1061,4,176971,0,057606291666667
1062,4,1965303,-0,0416500000000002
1063,4,055496,-0,356959933333334
1064,3,583496,-0,263365958333333
1065,3,5562158,-0,0672570333333333
1066,3,3626802,-0,254916283333333
1067,3,096054,-0,16445365
1068,2,961197,-0,385398275
1069,2,317794,-0,661332283333333
1070,1,7613795,-0,462048858333333
1071,1,4335014,-0,154974333333333
1072,1,4314425,0,04203565
1073,1,53799,0,3293793
1074,2,0928605,0,687625941666667
1075,2,7722938,0,494948308333333
1076,3,0543616,0,225834391666667
1077,3,2906191,0,215797266666666
1078,3,5294502,0,343663
1079,3,9834354,0,530421233333333
1080,4,472936,0,288244266666667
1081,4,4734507,-0,264996058333333
1082,3,9906414,-0,630234433333333
1083,3,3050313,-0,640357466666666
1084,2,688394,-0,710960016666667
1085,1,7397611,-1,51684339166667
1086,0,-0,9358079
1087,0,0,144980091666667
1088,0,0
1089,0,0
1090,0,-0,271515966666667
1091,0,1,8210014
1092,3,2581916,2,37282645833333
1093,4,213516,0,906125766666667
1094,5,2342105,0,267269633333333
1095,4,934642,0,136015083333334
1096,5,819964,1,25077495833333
1097,7,267363,1,68979016666667
1098,8,886679,1,04106858333333
1099,9,19088,-0,245221916666667
1100,8,715277,-0,25165625
1101,8,83881,0,25105525
1102,9,089994,0,18478525
1103,9,175953,0,0568343333333326
1104,9,194998,-0,0914916666666672
1105,8,99683,-0,269500333333333
1106,8,75491,-0,00772083333333251
1107,8,889253,-0,151285416666667
1108,8,427032,-0,411520333333334
1109,8,189231,-0,1587055
1110,8,092978,0,00360258333333411
1111,8,121287,-0,1152122
1112,7,840249,-0,297209125
1113,7,5499454,-0,3642517
1114,7,0887547,-0,5468921
1115,6,480353,-0,67269925
1116,5,846215,-0,363608366666667
1117,5,6820188,-0,333110966666666
1118,5,0653815,-0,748749425
1119,4,2310166,-0,933620425
1120,3,2231905,-1,06774825833333
1121,2,1479359,-1,13500535833333
1122,1,213715,-0,137044875
1123,1,7752769,0,398437933333333
1124,1,886457,0,471099575
1125,2,7486167,0,819566341666667
1126,3,3472385,0,394320116666667
1127,3,6267328,0,403413608333334
1128,4,1795444,0,490658775
1129,4,5661006,0,383725483333333
1130,4,9742756,0,431852033333333
1131,5,3798766,0,267269599999999
1132,5,507528,0,0990412666666661
1133,5,6248846,0,1450659
1134,5,7458444,-0,0586356833333332
1135,5,545617,-0,0765649750000003
1136,5,5770154,-0,1565184
1137,5,1930323,-0,4322382
1138,4,8033876,-0,309133499999999
1139,4,543453,-0,311278008333333
1140,4,089983,-0,68479505
1141,3,2211316,-0,888410675
1142,2,442357,-0,615436108333333
1143,2,0233731,-0,280866816666667
1144,1,8931483,0,0700879333333332
1145,2,1978638,0,64194435
1146,2,9972274,0,517338841666667
1147,3,1526737,0,0613806833333334
1148,3,3235614,0,477662216666667
1149,4,0719676,0,720696958333333
1150,4,619632,0,389944716666666
1151,4,872875,0,175091383333334
1152,5,051484,0,287086558333334
1153,5,425687,0,301627033333334
1154,5,5970893,0,0835565000000001
1155,5,618193,-0,0176719500000001
1156,5,588854,0,0124391083333339
1157,5,571868,-0,263323416666667
1158,5,07722,-0,476975641666667
1159,4,685002,-0,426661966666666
1160,4,2176337,-0,4623065
1161,3,8151212,-0,239688883333334
1162,3,6658516,-0,316811516666667
1163,3,1470118,-0,503441158333333
1164,2,6744967,-0,667852133333333
1165,1,9255759,-0,376776675
1166,1,90859,-0,2035727
1167,1,5410783,0,0463678666666666
1168,2,0413883,0,488600183333333
1169,2,4315479,0,60411225
1170,3,1691446,0,467582191666667
1171,3,3137817,0,111952108333333
1172,3,4882724,0,0965104166666666
1173,3,641145,0,5916301
1174,4,629926,0,958627316666667
1175,5,3474493,0,515365966666666
1176,5,635179,0,0365879833333334
1177,5,4987774,-0,145494891666667
1178,5,401495,-0,147767991666666
1179,5,223916,-0,0965532499999996
1180,5,2095037,-0,0597079666666666
1181,5,121486,0,0250926833333336
1182,5,2985506,0,315910916666667
1183,5,635179,0,109378441666666
1184,5,5281167,-0,0208033333333337
1185,5,6454735,0,0609518083333331
1186,5,6305466,0,0278807666666672
1187,5,7231965,0,089775891666667
1188,5,8153315,0,181825633333333
1189,6,046442,0,151628458333333
1190,6,034603,-0,258433291666667
1191,5,657827,-0,102043333333334
1192,5,807611,-0,0749352916666669
1193,5,455026,-0,291418749999999
1194,5,3114185,-0,131125166666667
1195,5,185312,-0,0317412166666668
1196,5,223401,-0,0228624333333332
1197,5,1317806,-0,0558044999999998
1198,5,1575165,0,123962433333333
1199,5,32789,0,10208655
1200,5,304727,-0,138589208333334
1201,5,084426,-0,188517
1202,4,872875,-0,442275233333334
1203,4,135278,-0,975956066666667
1204,3,0188458,-1,12857121666667
1205,1,9636652,-0,972739233333333
1206,1,0428272,-1,05753965
1207,0,-0,531579366666667
1208,0,0,0869022666666667
1209,0,0
1210,0,-0,1641106
1211,0,1,11137105
1212,1,9693272,1,3984145
1213,2,418165,0,198511141666667
1214,2,564346,-0,0906339750000001
1215,2,3780167,0,0464107916666667
1216,2,7357485,0,4601187
1217,3,2324555,0,559503175
1218,3,878432,0,800993558333333
1219,4,8054466,1,01014224166667
1220,5,7077546,0,4680112
1221,5,7453294,-0,0316982416666667
1222,5,78136,0,0147554416666668
1223,5,7746687,0,0037317999999998
1224,5,7654037,-0,0868595083333337
1225,5,5728974,-0,301326966666667
1226,5,2095037,-0,310334508333333
1227,4,9433923,-0,362106925
1228,4,453377,-0,560789941666667
1229,3,8691669,-0,577861633333333
1230,3,3451798,-0,475774941666667
1231,3,0121543,-0,0224762916666666
1232,3,3065755,0,416925066666667
1233,3,830048,0,87678645
1234,4,8852286,0,68633905
1235,5,1199417,0,224032908333333
1236,5,3896565,0,0616811666666671
1237,5,1770763,-0,457330758333333
1238,4,6021314,-0,481308475
1239,4,30771,-0,140519141666667
1240,4,2104278,-0,265639383333334
1241,3,7296772,-0,616594408333333
1242,3,1655416,-0,203358183333333
1243,3,3477533,0,314752733333333
1244,3,5953348,0,0326848750000001
1245,3,39099,-0,259248458333333
1246,3,1192167,-0,389172891666667
1247,2,64979,-0,404142716666667
1248,2,3358095,-0,332253191666667
1249,1,973445,-0,321615633333333
1250,1,695495,-0,347008608333333
1251,1,3866616,0,02504985
1252,1,8056456,0,709973508333334
1253,2,5540516,0,430222041666666
1254,2,5149329,-0,437814133333333
1255,1,8982955,-0,405000675
1256,1,8133664,-0,0493704333333332
1257,1,8015277,0,221587808333333
1258,2,3332357,0,878759616666667
1259,3,3981962,0,963517266666666
1260,4,041599,0,136444191666667
1261,3,9062269,0,355544266666667
1262,4,760151,0,548221816666666
1263,4,880081,0,185686325000001
1264,5,25377,0,42550375
1265,5,626943,0,173546833333333
1266,5,629002,0,0676002500000003
1267,5,799375,0,127350958333333
1268,5,822023,-0,0884893083333331
1269,5,6428995,-0,2408042
1270,5,4390697,0,00381754166666607
1271,5,625399,0,131854783333334
1272,5,6362085,0,00780675000000053
1273,5,6377525,-0,0808974500000003
1274,5,4442167,-0,308490266666667
1275,5,060234,-0,378535291666667
1276,4,7179437,-0,34645065
1277,4,369992,-0,303514325
1278,4,0796885,-0,42284445
1279,3,5963643,-0,30943395
1280,3,6030555,0,405901191666667
1281,4,2701354,0,544790583333333
1282,4,599043,0,356402391666667
1283,5,0267773,0,44819445
1284,5,379362,-0,00613392499999987
1285,5,134354,0,039847933333333
1286,5,5332637,0,3966793
1287,5,7798157,0,113153116666667
1288,5,782904,-0,0381752416666666
1289,5,773639,0,0927785583333331
1290,5,941953,0,0982691416666666
1291,5,938865,-0,015527216666667
1292,5,9254823,-0,0659271833333333
1293,5,8282,-0,0617666916666669
1294,5,8477592,0,1261925
1295,6,0582805,0,224118766666667
1296,6,2518163,0,167842333333333
1297,6,3712316,0,031826875
1298,6,33726,0,00488980000000009
1299,6,3599076,-0,134728533333333
1300,6,1025467,-0,117227783333333
1301,6,1102676,-0,165526266666667
1302,5,7468734,-0,348895941666667
1303,5,5008364,-0,183970116666667
1304,5,4138484,0,121860516666667
1305,5,653709,0,0642545999999996
1306,5,507528,-0,0878031333333334
1307,5,479218,-0,217341666666667
1308,5,071558,-0,387456833333334
1309,4,774049,-0,251012858333333
1310,4,515658,-0,368970433333333
1311,4,0441723,-0,468268558333334
1312,3,6601896,-0,235999975
1313,3,5495245,-0,1112657
1314,3,3904753,-0,144894416666667
1315,3,2216463,-0,299482525
1316,2,775897,-0,551181616666667
1317,2,2266884,-0,437042033333333
1318,2,0449915,0,188345416666667
1319,2,6189067,0,881504683333333
1320,3,6534984,1,02575550833333
1321,4,5166874,0,582193791666666
1322,4,918171,0,622427975
1323,5,749962,0,629247641666667
1324,6,0505595,0,0794817166666667
1325,6,0248237,0,0424647999999997
1326,6,163284,0,0848862583333333
1327,6,1421804,-0,120788083333333
1328,5,970778,-0,110193383333334
1329,5,9342327,-0,0523731666666668
1330,5,822023,-0,194736658333334
1331,5,5806184,-0,200098108333333
1332,5,4787035,0,0418641000000008
1333,5,588854,-0,0390761166666664
1334,5,3855386,-0,175520275
1335,5,3042126,-0,0309262000000006
1336,5,3078156,0,0271945833333337
1337,5,3381844,0,000600441666666877
1338,5,330978,0,0977113666666667
1339,5,4823065,0,0135972416666665
1340,5,288256,-0,373817183333333
1341,4,8332415,-0,379007216666666
1342,4,6242642,-0,0455098666666662
1343,4,7184587,0,176935933333333
1344,4,916112,0,168914708333333
1345,5,0447927,0,172732358333333
1346,5,2079597,0,00355986666666608
1347,4,980452,-0,45377055
1348,4,358668,-0,721168458333333
1349,3,6957057,-0,4215577
1350,3,5840108,0,0832992083333335
1351,3,8418868,0,518797283333333
1352,4,5285263,0,699893316666667
1353,5,0262623,0,0315694999999994
1354,4,660295,-0,3033427
1355,4,5172024,-0,275033225
1356,4,0961595,-0,344906858333334
1357,3,813577,-0,436827658333333
1358,3,1701741,-0,731291641666667
1359,2,3512511,-1,141825375
1360,1,173052,-0,277649758333333
1361,1,5385047,-0,586097075
